IAUNAME,name_xmm,name_csc,RA,DEC,GLON,GLAT,POS_ERR,Class,Class_9,ref,eRODat,Simbad,DET_LIKE_0,ML_FLUX_1,ML_FLUX_P1,ML_FLUX_P2,ML_FLUX_P3,ML_FLUX_P4,ML_FLUX_P5,ML_FLUX_P6,ML_FLUX_P7,ML_FLUX_P8,ML_FLUX_P9,HR1_2,HR2_3,HR3_4,HR4_5,HR5_6,HR12_3,HR1_23,HR23_4,HR2_34,HR34_5,HR3_45,HR45_6,HR4_56,HR123_4,HR12_34,HR1_234,HR234_5,HR23_45,HR2_345,HR345_6,HR34_56,HR3_456,HR1234_5,HR123_45,HR12_345,HR1_2345,HR2345_6,HR234_56,HR23_456,HR2_3456,HR12345_6,HR1234_56,HR123_456,HR12_3456,HR1_23456,P_AGN,P_CO,P_CV,P_STAR,Class_prob,Class_prob_e,CT
1eRASS J121226.2-580020,4XMM J121226.1-580020,,183.10942782858004,-58.00574110520912,297.7682067277835,4.474461005796425,1.085476,CV,CV,2020RNAAS...4..219J,"<a target=""_blank"" href=""https://erosita.mpe.mpg.de/dr1/erodat/catalogue/search/?Longitude=183.10942782858004&Latitude=-58.00574110520912&CoordSys=icrs&Distance=1.0&DistanceUnit=arcsec&Catalogue=DR1_Main"">eRODat</a>","<a target=""_blank"" href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=183.10942782858004d+-58.00574110520912d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcmin&submit=submit+query&CoordList="">Simbad</a>",1451.315,1.3842833e-12,8.794494e-14,3.822767e-13,7.7322366e-13,2.5823243e-12,1.944342e-12,4.1013824e-12,2.7961127e-12,1.0438475e-12,2.2044233e-12,0.7242739843986177,0.20564754557065937,-0.3082113178448285,-0.7541062597020417,0.41415642754317566,0.13364750330043826,0.8805620389893599,-0.5165575208831326,0.39765940550160384,-0.9075085628241475,-0.24771214538623643,-0.5422827655219501,-0.3526639266163144,-0.5387702011401735,0.33344129719766197,0.9081062123559426,-0.934451284640535,-0.4668533222518202,0.417400731590717,-0.7991571341634388,-0.7159538196414565,-0.12241510387700853,-0.9373687293316868,-0.49058263465820096,0.3543150064634284,0.9109839246992784,-0.8533733584455158,-0.7926302370817353,-0.3593134341044092,0.46011301864019344,-0.8594407732678234,-0.8012112040867061,-0.38582506340421735,0.39969349816546396,0.9172399400547796,TD,TD,TD,TD,1.0,0.0,100000.0
1eRASS J122011.9+020342,4XMM J122011.8+020341,,185.0496142231344,2.061835214146821,284.9920866128439,63.840146289933834,1.0209262,AGN,AGN,2010A&A...518A..10V,"<a target=""_blank"" href=""https://erosita.mpe.mpg.de/dr1/erodat/catalogue/search/?Longitude=185.0496142231344&Latitude=2.061835214146821&CoordSys=icrs&Distance=1.0&DistanceUnit=arcsec&Catalogue=DR1_Main"">eRODat</a>","<a target=""_blank"" href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=185.0496142231344d+2.061835214146821d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcmin&submit=submit+query&CoordList="">Simbad</a>",2820.637,4.4729567e-12,1.0427684e-12,1.6170859e-12,1.4701532e-12,1.7284349e-12,3.0788325e-12,6.1022576e-12,1.5178119e-12,0.0,0.0,0.39424323144215834,-0.19548469222606812,-0.679141249575493,-0.5104912332351825,0.3976247282233061,-0.36134427365793703,0.587678245947123,-0.8572423007048372,-0.11015237012367844,-0.901157384675036,-0.5961558932714581,-0.27561065101178717,0.036600647312635716,-0.8849807849156103,-0.28305389875005477,0.6113907082038134,-0.9547821229889242,-0.8152520237383176,-0.08505300345577496,-0.7942581669283749,-0.705583582034687,-0.4319578735965847,-0.96340741454455,-0.8504926246886575,-0.2595787690330749,0.6185008175632303,-0.9003151315927744,-0.8573510236414502,-0.7247754441821657,-0.03097132052359808,-0.9185556535622237,-0.8834531977102175,-0.775136543485811,-0.20828598421767608,0.6340362933532847,TD,TD,TD,TD,1.0,0.0,100000.0
1eRASS J122222.4+041314,4XMM J122222.5+041315,,185.5935885965238,4.220622035598828,284.81860683485917,66.06499698140372,1.3204789,AGN,AGN,2018ApJS..235....4O,"<a target=""_blank"" href=""https://erosita.mpe.mpg.de/dr1/erodat/catalogue/search/?Longitude=185.5935885965238&Latitude=4.220622035598828&CoordSys=icrs&Distance=1.0&DistanceUnit=arcsec&Catalogue=DR1_Main"">eRODat</a>","<a target=""_blank"" href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=185.5935885965238d+4.220622035598828d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcmin&submit=submit+query&CoordList="">Simbad</a>",473.2998,9.974034e-13,2.0073564e-13,3.5003294e-13,3.8488443e-13,6.112812e-13,5.71305e-13,4.1587404e-13,4.4850403e-13,0.0,0.0,0.4162532173050633,-0.10415311126650555,-0.5667754672563652,-0.5788098196138752,-0.08899228848515331,-0.2702174467473607,0.6292573260691255,-0.7795905710480302,0.017529767098390086,-0.8907395050893965,-0.48118213577325386,-0.7004265224191317,-0.3423250455635993,-0.8167036377152036,-0.153804328097624,0.6632352178067595,-0.9428791859585915,-0.728764740008691,0.04558951683578613,-0.9125916981612262,-0.8081063404097225,-0.41644832817231964,-0.9522677776275318,-0.7733459867050565,-0.12626750571608797,0.6712724835421912,-0.9533300566226717,-0.897542155159753,-0.6884240637442273,0.06786065843978734,-0.9608507499531893,-0.914052867935196,-0.7386334039785443,-0.10422124161564954,0.6777072014117281,TD,TD,TD,TD,1.0,0.0,100000.0
1eRASS J123557.4+132925,4XMM J123557.2+132926,,188.98922500545444,13.490481031897806,287.31255912290425,75.89062013503464,1.10791,STAR,LM-STAR,LAMOST-DR8-AFGK,"<a target=""_blank"" href=""https://erosita.mpe.mpg.de/dr1/erodat/catalogue/search/?Longitude=188.98922500545444&Latitude=13.490481031897806&CoordSys=icrs&Distance=1.0&DistanceUnit=arcsec&Catalogue=DR1_Main"">eRODat</a>","<a target=""_blank"" href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=188.98922500545444d+13.490481031897806d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcmin&submit=submit+query&CoordList="">Simbad</a>",1277.4021,2.0243223e-12,4.903279e-13,6.8394905e-13,6.0387665e-13,6.421959e-13,1.6145149e-12,2.144543e-12,4.0792887e-13,1.5023031e-12,0.0,0.42119300902963336,-0.27955815853124344,-0.703307613151891,-0.3364235901992309,0.203700475203635,-0.42847558651312323,0.5865941720478547,-0.8819181937605197,-0.20401188925732724,-0.8627896040365551,-0.5864518571278305,-0.3319685707165102,0.10996289034525168,-0.905168733369181,-0.36074351190300247,0.6061960711964869,-0.9430385272658849,-0.8283197778196573,-0.16972074405658644,-0.8120786824548105,-0.6877606656865394,-0.43738779552109314,-0.9539963687837438,-0.8613463934618522,-0.32944394055225285,0.6152542765525818,-0.9174499709228685,-0.8628395838039922,-0.7528558524090037,-0.12144050333958889,-0.9327967494951243,-0.888338915055248,-0.79880212948377,-0.2847724634676917,0.62818235816934,TD,TD,TD,TD,1.0,0.0,100000.0
1eRASS J123939.3-052038,4XMM J123939.3-052039,,189.91396629074808,-5.344107796419906,297.4823439819793,57.402919745513564,1.1404356,AGN,AGN,2010A&A...518A..10V,"<a target=""_blank"" href=""https://erosita.mpe.mpg.de/dr1/erodat/catalogue/search/?Longitude=189.91396629074808&Latitude=-5.344107796419906&CoordSys=icrs&Distance=1.0&DistanceUnit=arcsec&Catalogue=DR1_Main"">eRODat</a>","<a target=""_blank"" href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=189.91396629074808d+-5.344107796419906d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcmin&submit=submit+query&CoordList="">Simbad</a>",1302.1055,2.4368162e-12,5.2156543e-13,7.20014e-13,9.897997e-13,1.9730717e-12,2.3286295e-12,2.5269056e-12,4.469013e-13,2.5023972e-12,0.0,0.34131334375498873,0.01191529433468191,-0.5154646126320249,-0.606651861193538,0.11114008227676656,-0.18565484958071973,0.609512485834497,-0.7215134166418428,0.1494994612092743,-0.8880158740767722,-0.4306106226254347,-0.6053206619911331,-0.2895957147002483,-0.7696230678666509,-0.04908108617300289,0.6544921436094102,-0.9340672528974946,-0.6647613622753343,0.17753737967659117,-0.8691690367980976,-0.7645104064037995,-0.3370265397629553,-0.9451449908099347,-0.7210867230412624,-0.02030740986143094,0.663968561928183,-0.9208413877519435,-0.8575182130306063,-0.5988712626943846,0.21008987950194177,-0.93370039010911,-0.880663813773976,-0.6640330338782495,0.013515581759867683,0.6751079385558011,TD,TD,TD,TD,1.0,0.0,100000.0
1eRASS J124250.1-630331,4XMM J124250.3-630330,,190.70886829173736,-63.05887259098359,301.95771408949355,-0.20339832330376167,1.0313336,CO,HMXB,2006A&A...455.1165L,"<a target=""_blank"" href=""https://erosita.mpe.mpg.de/dr1/erodat/catalogue/search/?Longitude=190.70886829173736&Latitude=-63.05887259098359&CoordSys=icrs&Distance=1.0&DistanceUnit=arcsec&Catalogue=DR1_Main"">eRODat</a>","<a target=""_blank"" href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=190.70886829173736d+-63.05887259098359d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcmin&submit=submit+query&CoordList="">Simbad</a>",2543.447,2.0110487e-12,3.5876023e-14,4.5487653e-13,1.3058906e-12,3.4142053e-12,2.684509e-12,4.1505024e-12,1.214009e-12,8.871034e-13,0.0,0.8925326142461606,0.3640629891990366,-0.4123416636500172,-0.7502859980156307,0.2875814480786554,0.3398705171320047,0.9645288051085714,-0.5578931626174852,0.5046390395088887,-0.9195318344000788,-0.35551739221288825,-0.6317754193820342,-0.42803683422522903,-0.5640249450112891,0.4837705109285266,0.9722610831802242,-0.9388528852590199,-0.5102628266331053,0.5197839862535647,-0.8644253200350275,-0.7894118773343952,-0.2636304738947801,-0.9396753826525487,-0.5168503418464517,0.49934118412438,0.973097752951617,-0.8952733252175944,-0.8373280774762948,-0.43118042469272444,0.5449296994020277,-0.8966091937845885,-0.8394030818482318,-0.4384361519706381,0.5252229434304968,0.9744884754572863,TD,TD,TD,TD,1.0,0.0,100000.0
1eRASS J130247.3-635008,4XMM J130247.6-635008,,195.69746642485885,-63.8356475073443,304.1831043746066,-0.9914811870223101,1.6907233,CO,HMXB,,"<a target=""_blank"" href=""https://erosita.mpe.mpg.de/dr1/erodat/catalogue/search/?Longitude=195.69746642485885&Latitude=-63.8356475073443&CoordSys=icrs&Distance=1.0&DistanceUnit=arcsec&Catalogue=DR1_Main"">eRODat</a>","<a target=""_blank"" href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=195.69746642485885d+-63.8356475073443d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcmin&submit=submit+query&CoordList="">Simbad</a>",229.02551,2.7666506e-13,0.0,5.4052865e-14,1.9862015e-13,4.45518e-13,0.0,5.929159e-13,0.0,0.0,0.0,0.9472075188722078,0.4589372983472156,-0.4640629487987871,-0.8499256088976012,0.6035929002826529,0.4483144665418205,0.9854375759432166,-0.5784941237684107,0.5729678524254095,-0.9574473892722327,-0.43291309842819625,-0.5342725714252914,-0.41914506045441025,-0.5809201038899992,0.5639146245653426,0.9884889855236298,-0.966380327078374,-0.5519598956935095,0.5801461929896482,-0.841502899273243,-0.8023225212598284,-0.3193568125810646,-0.9665705910828094,-0.5544954915808261,0.5712036627344486,0.988681388728621,-0.8726571783709524,-0.8411781174553693,-0.4531444196071425,0.6068788772178461,-0.8733322073566188,-0.842020013157885,-0.4560432352845106,0.5983610055019456,0.989398240481388,TD,TD,TD,TD,1.0,0.0,100000.0
1eRASS J131305.9-110741,4XMM J131305.8-110742,,198.27480653060172,-11.12830814730866,311.464699746397,51.38420803437799,0.9828967,AGN,AGN,2010A&A...518A..10V,"<a target=""_blank"" href=""https://erosita.mpe.mpg.de/dr1/erodat/catalogue/search/?Longitude=198.27480653060172&Latitude=-11.12830814730866&CoordSys=icrs&Distance=1.0&DistanceUnit=arcsec&Catalogue=DR1_Main"">eRODat</a>","<a target=""_blank"" href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=198.27480653060172d+-11.12830814730866d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcmin&submit=submit+query&CoordList="">Simbad</a>",4794.373,6.4842944e-12,1.9126517e-12,2.1509012e-12,1.9591763e-12,2.501839e-12,1.934786e-12,4.2671418e-12,3.9046574e-13,8.1430343e-13,0.0,0.2607755870917531,-0.2039168626580578,-0.659666333543235,-0.7481050661661306,0.441139283078866,-0.4115916728610796,0.4782584871815492,-0.8490731045138371,-0.11306514540584689,-0.9521329987204412,-0.6199447082875577,-0.5096824684207028,-0.3195417856742099,-0.8862053325578694,-0.33127587037242584,0.507944188152514,-0.9784859822643518,-0.8291826087313268,-0.1010918937662502,-0.8837401917187984,-0.8386556946351184,-0.5257774776817284,-0.9837359878915296,-0.8708666993739781,-0.32044992693470004,0.5119455889934794,-0.9460189939313514,-0.9250856503566774,-0.7798120499800303,-0.07137286966648232,-0.9589212663214426,-0.9429913067239463,-0.8324402819281451,-0.2933287214924894,0.5219699175786705,TD,TD,TD,TD,1.0,0.0,100000.0
1eRASS J130533.1-103318,4XMM J130533.0-103319,,196.3883139032476,-10.555271980586728,308.5927409969479,52.16126153519639,1.1968969,AGN,AGN,2010A&A...518A..10V,"<a target=""_blank"" href=""https://erosita.mpe.mpg.de/dr1/erodat/catalogue/search/?Longitude=196.3883139032476&Latitude=-10.555271980586728&CoordSys=icrs&Distance=1.0&DistanceUnit=arcsec&Catalogue=DR1_Main"">eRODat</a>","<a target=""_blank"" href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=196.3883139032476d+-10.555271980586728d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcmin&submit=submit+query&CoordList="">Simbad</a>",931.95355,1.530501e-12,3.494751e-13,4.8611977e-13,5.533037e-13,1.0026155e-12,9.755015e-13,6.824733e-13,1.3410265e-13,0.0,1.3752822e-12,0.34491512901860777,-0.08257440273443359,-0.5441117945992917,-0.6210932779977223,-0.08713254879467804,-0.27398851026921556,0.5827147005592574,-0.7614444981811446,0.04655263721584668,-0.8988328750724022,-0.4660051191860896,-0.7254999167085918,-0.3985981580809641,-0.8063993212195127,-0.1506659900958846,0.6231080591676808,-0.9457535189308057,-0.7136684153686346,0.07241321937371857,-0.9185110105920693,-0.8214658890502994,-0.40627348137142605,-0.9557498755683344,-0.7664326238508928,-0.12520743347537028,0.6314468168072418,-0.9554634569921233,-0.9024249512915111,-0.6755079818274822,0.09306897364816863,-0.9635208061949295,-0.9200777861957844,-0.7342136048363648,-0.10468410345704332,0.6381690783058239,TD,TD,TD,TD,1.0,0.0,100000.0
1eRASS J131223.5+173658,4XMM J131223.4+173659,,198.09825179198856,17.61613847056922,330.9651889015796,79.32923192387751,1.5122739,CV,CV,2003A&A...404..301R,"<a target=""_blank"" href=""https://erosita.mpe.mpg.de/dr1/erodat/catalogue/search/?Longitude=198.09825179198856&Latitude=17.61613847056922&CoordSys=icrs&Distance=1.0&DistanceUnit=arcsec&Catalogue=DR1_Main"">eRODat</a>","<a target=""_blank"" href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=198.09825179198856d+17.61613847056922d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcmin&submit=submit+query&CoordList="">Simbad</a>",280.15042,5.707712e-13,7.975977e-14,1.3516402e-13,3.0302356e-13,8.88091e-13,0.0,4.3784646e-13,0.0,0.0,0.0,0.4165913238201652,0.24623989712707317,-0.351634658229828,-0.8690102325093894,0.4029303680345535,0.07879551252856885,0.7312806547366846,-0.539759347587926,0.41969541788128717,-0.9555687454736738,-0.32160724646662125,-0.7332631528364372,-0.6197432841413932,-0.588885939878636,0.268155571051769,0.7865178052688626,-0.9682559563573625,-0.5153202536234309,0.4289060248716866,-0.9007794909387012,-0.8585524822585421,-0.2560419745798615,-0.9715962288259303,-0.5663207635496312,0.27854914189920066,0.7895496549733033,-0.9280929691838427,-0.8974902355034254,-0.46083916353660725,0.44943886090592333,-0.9354150602023383,-0.9079285169539205,-0.515740397440791,0.3018465720179064,0.7963456164052765,TD,TD,TD,TD,1.0,0.0,100000.0
1eRASS J132637.2-620811,4XMM J132637.0-620808,,201.6551171396225,-62.13639448143399,307.0302246572698,0.45507028150119694,1.1778933,CO,LMXB,2003A&A...404..301R,"<a target=""_blank"" href=""https://erosita.mpe.mpg.de/dr1/erodat/catalogue/search/?Longitude=201.6551171396225&Latitude=-62.13639448143399&CoordSys=icrs&Distance=1.0&DistanceUnit=arcsec&Catalogue=DR1_Main"">eRODat</a>","<a target=""_blank"" href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=201.6551171396225d+-62.13639448143399d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcmin&submit=submit+query&CoordList="">Simbad</a>",1049.7638,9.341364e-13,1.0315755e-14,1.7781102e-14,6.4751064e-13,1.287939e-11,1.7758317e-11,3.4688946e-11,6.6386016e-12,4.036546e-12,7.879505e-12,0.4228358601097188,0.9236393705455399,0.54028636733506,-0.6322259182390487,0.39996275409586524,0.8943011968631216,0.9694972206000357,0.5263592894623254,0.9819162486040427,-0.7042610976200775,0.6082639699017681,-0.3995490653759713,-0.14219012917694854,0.5207814005300129,0.9746735837975455,0.9926912503880035,-0.7065427746575315,0.595855933824136,0.984569652358263,-0.48699092169184865,-0.26711039017682037,0.7087460397721622,-0.7074583161039515,0.5908771085516409,0.9783781000190046,0.9937603073473376,-0.48993947780688313,-0.27132272526417595,0.6989249005415914,0.9885048579461458,-0.4911258999175796,-0.2730176590861299,0.6949731301560916,0.9838795124664552,0.9953479163390447,TD,TD,TD,TD,1.0,0.0,100000.0
1eRASS J131305.7-021040,4XMM J131305.7-021039,,198.2738035418241,-2.1778675486569394,313.8797941960761,60.232717208750124,1.1253222,AGN,AGN,2010A&A...518A..10V,"<a target=""_blank"" href=""https://erosita.mpe.mpg.de/dr1/erodat/catalogue/search/?Longitude=198.2738035418241&Latitude=-2.1778675486569394&CoordSys=icrs&Distance=1.0&DistanceUnit=arcsec&Catalogue=DR1_Main"">eRODat</a>","<a target=""_blank"" href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=198.2738035418241d+-2.1778675486569394d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcmin&submit=submit+query&CoordList="">Simbad</a>",1614.8662,2.4565651e-12,7.7972047e-13,7.755847e-13,7.380289e-13,1.020855e-12,1.873936e-12,2.8203516e-12,3.9855275e-13,1.775287e-12,0.0,0.19425627273795276,-0.17499152659395095,-0.6306786446363778,-0.47015548224358594,0.25201325434382404,-0.40917761112948864,0.432281989617149,-0.8291144534068804,-0.07459699196180535,-0.87520199071119,-0.5289259203161804,-0.38558025905396265,-0.01850920696833564,-0.8745799544262043,-0.32080805102477217,0.46788359898478993,-0.9402526298150702,-0.7744720642277273,-0.04249481982262837,-0.8108622959699837,-0.6978662911533748,-0.3843371512158894,-0.9557975806428458,-0.8331494697941734,-0.2916165953439209,0.47964401513703686,-0.9047548414520753,-0.8478527951401883,-0.6899671276796109,0.00715147237706981,-0.9286515029505333,-0.8860259716869209,-0.7677532400257528,-0.245539143922952,0.49820732386237054,TD,TD,TD,TD,1.0,0.0,100000.0
1eRASS J135357.1-470741,4XMM J135357.2-470742,,208.4881780393384,-47.1282669496403,313.8408428320646,14.415020457398043,1.1717093,CO,HMXB,2020MNRAS.498.3171N,"<a target=""_blank"" href=""https://erosita.mpe.mpg.de/dr1/erodat/catalogue/search/?Longitude=208.4881780393384&Latitude=-47.1282669496403&CoordSys=icrs&Distance=1.0&DistanceUnit=arcsec&Catalogue=DR1_Main"">eRODat</a>","<a target=""_blank"" href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=208.4881780393384d+-47.1282669496403d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcmin&submit=submit+query&CoordList="">Simbad</a>",1102.7507,1.3823217e-12,1.0805796e-13,4.612924e-13,5.9186033e-13,1.231913e-12,2.3673753e-14,0.0,0.0,0.0,0.0,0.7302894109801463,0.009717837880258777,-0.5378060977977485,-0.8755519361629762,-0.2001546057602415,-0.06262902591509538,0.856698849755423,-0.736506935749585,0.1401840785649872,-0.9697953112624237,-0.5145816205363846,-0.9203638030225878,-0.8008710244481554,-0.7530552775936873,0.06857628899765146,0.8743925811392491,-0.9826680174586717,-0.7214583818029313,0.1476352358345211,-0.9800706148692304,-0.9501669065689573,-0.4994892803225572,-0.9837476848275397,-0.7388096741505886,0.07614518485280782,0.8754132868189113,-0.9885153951486968,-0.9712829380927569,-0.7115732471614461,0.15252977208732846,-0.9892269561376469,-0.9730621844172955,-0.7294435377066345,0.08112154907582123,0.8760843758817943,TD,TD,TD,TD,1.0,0.0,100000.0
1eRASS J141248.9-402138,4XMM J141249.1-402137,2CXO J141249.0-402136,213.2039300782787,-40.36067157935655,319.2969528669635,19.910893415639883,1.7921256,CV,CV,2003A&A...404..301R,"<a target=""_blank"" href=""https://erosita.mpe.mpg.de/dr1/erodat/catalogue/search/?Longitude=213.2039300782787&Latitude=-40.36067157935655&CoordSys=icrs&Distance=1.0&DistanceUnit=arcsec&Catalogue=DR1_Main"">eRODat</a>","<a target=""_blank"" href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=213.2039300782787d+-40.36067157935655d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcmin&submit=submit+query&CoordList="">Simbad</a>",187.752,3.9965335e-13,2.597298e-15,8.259013e-14,2.2641544e-13,3.0355234e-12,5.5075462e-12,8.5982645e-12,2.1636228e-12,2.5157057e-12,1.9200685e-12,0.8890361697114296,0.34002513649692695,0.333696773653493,-0.4967481539924951,0.29077578255095843,0.3145442936469899,0.9619696046649562,0.1457085945110581,0.7180945731352935,-0.6337005920026411,0.4557300123322208,-0.371784622417688,-0.026608050639483148,0.1363003682332988,0.7039860794152605,0.9835765807765903,-0.6769929149641901,0.2836796828401222,0.7636232982289657,-0.5000045524918345,-0.2252791627062833,0.5917962703568284,-0.6792199303433233,0.274829182253583,0.7514637624475198,0.9862107335578334,-0.5456743111251389,-0.29604243429950644,0.4464010436144824,0.8173193021620121,-0.548098950658591,-0.29979930604474553,0.4386819089992697,0.8076206557221856,0.9893264255452651,TD,TD,TD,TD,1.0,0.0,100000.0
1eRASS J142507.9-611859,4XMM J142507.6-611857,,216.2829494925865,-61.31643539402292,313.9317766251905,-0.46182270459438224,2.189304,CV,CV,2020RNAAS...4..219J,"<a target=""_blank"" href=""https://erosita.mpe.mpg.de/dr1/erodat/catalogue/search/?Longitude=216.2829494925865&Latitude=-61.31643539402292&CoordSys=icrs&Distance=1.0&DistanceUnit=arcsec&Catalogue=DR1_Main"">eRODat</a>","<a target=""_blank"" href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=216.2829494925865d+-61.31643539402292d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcmin&submit=submit+query&CoordList="">Simbad</a>",78.10368,1.980834e-13,1.7942144e-15,2.6544247e-14,1.3168547e-13,1.2104687e-12,6.3451e-13,1.9174298e-12,5.437091e-13,0.0,0.0,0.6328310911024528,0.5264164741659146,0.18056260532734805,-0.741095103667827,0.4497214623613968,0.44924900798621764,0.898890679594029,0.04741642685941462,0.7744360563902252,-0.838613486992279,0.24668567720452353,-0.4913737617009189,-0.2983117771180694,0.021510033378262326,0.7305478401037725,0.9505327722254072,-0.8554999178122449,0.11624062916417462,0.7907330605853284,-0.6493645031677369,-0.5162719102452604,0.3787550481266494,-0.8588216406714295,0.09058083743182462,0.749568247029617,0.9540246232542821,-0.6801860106202966,-0.5587925023076222,0.25755993418352563,0.8241963079550718,-0.6863849799511762,-0.5673444476182506,0.2331845918826261,0.7888378266439513,0.9612339076042123,TD,TD,TD,TD,1.0,0.0,100000.0
1eRASS J145340.9-552141,4XMM J145340.8-552138,,223.4204946498872,-55.36139621433065,319.7620150232285,3.4647423112253763,1.1275717,CV,CV,2003A&A...404..301R,"<a target=""_blank"" href=""https://erosita.mpe.mpg.de/dr1/erodat/catalogue/search/?Longitude=223.4204946498872&Latitude=-55.36139621433065&CoordSys=icrs&Distance=1.0&DistanceUnit=arcsec&Catalogue=DR1_Main"">eRODat</a>","<a target=""_blank"" href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=223.4204946498872d+-55.36139621433065d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=2&Radius.unit=arcmin&submit=submit+query&CoordList="">Simbad</a>",1445.1948,2.2096103e-12,2.0478737e-13,6.8448215e-13,1.0411817e-12,2.6296563e-12,1.3922708e-12,2.0267575e-12,8.628966e-13,0.0,0.0,0.6585186033760763,0.06239656170677189,-0.4240775313522965,-0.7962496723384792,0.2415263757638513,-0.031123408650942732,0.8239452691611276,-0.646326166703958,0.22819946277312933,-0.9367389032890258,-0.37903317813489495,-0.7141531510761432,-0.5395235179792471,-0.6723589215902808,0.13779578414100757,0.8527866500967183,-0.9606713223379322,-0.6139522511354942,0.24337641004713254,-0.9015469356550332,-0.8413999633565683,-0.3111481570245156,-0.9635133638032348,-0.6418495458090411,0.15352524991668973,0.8554723100673323,-0.9376314021382394,-0.8995291617169417,-0.5636222816759178,0.26697118625437855,-0.9420077113564977,-0.9065790469287092,-0.5942422394241607,0.17806975393482358,0.8596630558231092,TD,TD,TD,TD,1.0,0.0,100000.0
